age,job,marital,education,race,default,balance,housing,contact,duration,contactndays,gender ,signed up
38,admin.,single,secondary,,no,100,yes,unknown,786,-1,,1
38,management,married,tertiary,,no,551,yes,unknown,1875,-1,,0
50,blue-collar,married,secondary,,no,-160,yes,unknown,600,-1,,0
38,self-employed,single,tertiary,,no,5774,yes,cellular,406,359,,1
30,technician,married,secondary,,no,-1,yes,unknown,323,-1,,0
41,blue-collar,married,primary,,no,2453,yes,unknown,1052,-1,,1
50,admin.,divorced,secondary,,yes,-500,yes,unknown,148,-1,,0
46,technician,married,secondary,,no,1596,yes,cellular,106,-1,,0
31,technician,single,tertiary,,no,645,yes,cellular,14,-1,,0
34,unemployed,married,secondary,,no,438,yes,cellular,272,323,,0
31,management,single,tertiary,,no,1120,yes,cellular,217,239,,0
25,technician,married,unknown,,no,776,yes,unknown,290,-1,,0
61,retired,married,tertiary,,no,3140,yes,cellular,975,98,,1
47,blue-collar,married,secondary,,no,812,yes,unknown,68,-1,,0
29,management,single,tertiary,,no,985,yes,cellular,396,-1,,1
30,technician,married,unknown,,no,0,yes,cellular,510,-1,,0
50,admin.,married,secondary,,yes,-437,yes,unknown,83,-1,,0
30,management,single,tertiary,,no,717,yes,cellular,130,-1,,0
39,self-employed,married,tertiary,,no,1492,yes,cellular,227,189,,0
43,technician,divorced,secondary,,no,0,yes,cellular,150,342,,0
55,blue-collar,married,primary,,no,1649,yes,cellular,52,-1,,0
32,blue-collar,married,secondary,,no,1779,yes,cellular,191,342,,0
32,management,single,tertiary,,no,3981,yes,cellular,362,271,,0
30,blue-collar,single,secondary,,no,0,yes,telephone,40,-1,,0
47,services,married,secondary,,no,0,yes,cellular,173,-1,,0
31,services,married,secondary,,no,525,yes,unknown,159,-1,,0
44,blue-collar,married,secondary,,no,1910,yes,unknown,41,-1,,0
58,retired,married,primary,,no,-102,yes,cellular,80,-1,,0
32,blue-collar,married,secondary,,no,49,yes,unknown,135,-1,,0
41,services,married,secondary,,no,366,yes,cellular,237,-1,,0
39,retired,married,tertiary,,no,855,yes,unknown,786,-1,,0
27,unemployed,single,secondary,,no,259,yes,cellular,12,-1,,0
51,management,divorced,tertiary,,no,323,yes,cellular,356,-1,,0
44,entrepreneur,married,secondary,,no,4389,yes,cellular,149,-1,,0
30,management,single,tertiary,,no,264,yes,cellular,36,370,,0
32,technician,divorced,secondary,,no,0,yes,cellular,94,-1,,0
57,retired,divorced,secondary,,no,1029,yes,cellular,165,-1,,0
35,blue-collar,married,secondary,,no,243,yes,cellular,41,-1,,0
45,unemployed,married,secondary,,no,56,yes,cellular,195,-1,,0
52,self-employed,single,tertiary,,no,458,yes,unknown,132,-1,,0
30,admin.,married,secondary,,no,32,yes,cellular,163,-1,,0
35,technician,single,tertiary,,no,2658,yes,cellular,768,141,,1
26,self-employed,single,tertiary,,no,3044,yes,cellular,550,325,,0
32,blue-collar,married,primary,,no,329,yes,cellular,321,-1,,0
46,management,single,secondary,,no,244,yes,unknown,244,-1,,0
51,technician,married,secondary,,no,536,yes,cellular,53,-1,,0
49,retired,married,secondary,,no,329,yes,unknown,264,-1,,0
24,self-employed,single,secondary,,no,0,yes,unknown,278,-1,,0
32,management,married,tertiary,,no,-360,yes,cellular,176,-1,,0
58,technician,married,unknown,,no,71,yes,unknown,71,-1,,0
45,services,married,secondary,,no,9077,yes,unknown,139,-1,,0
49,management,married,tertiary,,no,1468,yes,cellular,88,-1,,0
32,technician,married,secondary,,no,641,yes,unknown,336,-1,,0
28,admin.,single,secondary,,no,596,yes,unknown,151,-1,,0
41,self-employed,married,secondary,,no,305,yes,cellular,174,-1,,0
50,management,divorced,tertiary,,no,704,yes,unknown,233,-1,,0
51,management,married,tertiary,,no,0,yes,unknown,59,-1,,0
35,blue-collar,single,secondary,,no,398,yes,cellular,198,-1,,0
38,blue-collar,single,tertiary,,no,797,yes,unknown,124,-1,,0
46,technician,married,secondary,,no,1029,yes,unknown,142,-1,,0
39,management,married,tertiary,,no,198,yes,unknown,138,-1,,0
34,blue-collar,single,secondary,,no,1599,yes,cellular,59,-1,,0
43,services,divorced,secondary,,no,0,yes,unknown,125,-1,,0
33,management,married,tertiary,,no,2441,yes,cellular,154,-1,,0
42,services,single,secondary,,no,3403,yes,cellular,160,-1,,0
35,technician,divorced,secondary,,no,2823,yes,cellular,74,24,,0
44,blue-collar,married,secondary,,no,88,yes,cellular,275,-1,,1
41,self-employed,married,tertiary,,no,0,yes,telephone,395,426,,1
43,management,divorced,tertiary,,no,0,yes,cellular,111,-1,,0
31,self-employed,single,tertiary,,no,578,yes,cellular,664,319,,0
36,services,married,secondary,,no,1053,yes,telephone,99,259,,0
33,self-employed,single,tertiary,,no,658,yes,cellular,307,208,,1
55,management,married,secondary,,no,0,yes,unknown,309,-1,,0
32,management,single,tertiary,,no,131,yes,cellular,112,81,,0
32,technician,single,tertiary,,no,705,yes,cellular,414,35,,1
47,services,married,secondary,,no,759,yes,unknown,30,-1,,0
28,blue-collar,single,secondary,,no,387,yes,cellular,61,282,,0
39,admin.,married,secondary,,no,1388,yes,cellular,150,-1,,0
43,management,married,secondary,,no,2411,yes,cellular,124,-1,,0
27,blue-collar,single,secondary,,no,5,yes,unknown,205,-1,,0
32,management,married,tertiary,,no,820,yes,cellular,738,-1,,0
39,blue-collar,married,primary,,no,5,yes,unknown,167,-1,,0
41,management,divorced,secondary,,no,71,yes,unknown,60,-1,,0
42,admin.,married,secondary,,no,128,yes,unknown,190,-1,,0
52,technician,married,secondary,,no,195,yes,cellular,145,98,,0
27,admin.,married,primary,,no,395,yes,cellular,122,-1,,0
28,technician,single,secondary,,no,1589,yes,cellular,359,-1,,0
57,management,divorced,tertiary,,no,1016,yes,cellular,462,234,,0
39,technician,married,secondary,,no,1427,yes,unknown,454,-1,,0
34,entrepreneur,single,tertiary,,no,1068,yes,cellular,46,378,,0
31,technician,married,secondary,,no,310,yes,cellular,228,-1,,0
33,management,married,tertiary,,no,603,yes,cellular,265,-1,,0
58,retired,married,secondary,,no,100,yes,cellular,186,-1,,0
53,self-employed,divorced,secondary,,no,8112,yes,cellular,75,146,,0
43,blue-collar,married,primary,,no,-77,yes,unknown,468,-1,,0
30,self-employed,married,secondary,,no,421,yes,unknown,62,-1,,0
41,blue-collar,married,secondary,,no,338,yes,unknown,87,-1,,0
52,services,divorced,secondary,,no,12,yes,cellular,78,170,,0
33,admin.,married,secondary,,no,1521,yes,cellular,222,-1,,0
43,management,married,tertiary,,no,2759,yes,cellular,329,-1,,0
32,unemployed,single,secondary,,no,1026,yes,cellular,289,-1,,1
43,self-employed,married,secondary,,no,1239,yes,telephone,355,-1,,0
35,blue-collar,married,secondary,,no,328,yes,cellular,484,364,,0
27,blue-collar,married,secondary,,no,362,yes,unknown,332,-1,,0
32,technician,single,tertiary,,no,1212,yes,unknown,463,-1,,0
49,unemployed,married,tertiary,,no,-471,yes,cellular,77,185,,0
42,blue-collar,married,primary,,no,271,yes,unknown,84,-1,,0
33,technician,married,secondary,,no,946,yes,unknown,163,-1,,0
46,unemployed,married,primary,,no,1,yes,cellular,43,-1,,0
29,technician,single,secondary,,no,309,yes,unknown,214,-1,,0
42,blue-collar,divorced,secondary,,no,898,yes,cellular,347,-1,,0
31,entrepreneur,single,secondary,,no,0,yes,cellular,56,176,,0
33,technician,married,secondary,,no,79,yes,cellular,170,-1,,0
44,services,divorced,secondary,,no,0,yes,unknown,389,-1,,0
50,unemployed,married,primary,,no,289,yes,cellular,300,-1,,0
47,blue-collar,married,primary,,no,273,yes,cellular,91,-1,,0
47,management,married,tertiary,,no,1649,yes,cellular,217,-1,,0
42,blue-collar,married,secondary,,no,139,yes,unknown,166,-1,,0
59,blue-collar,divorced,unknown,,no,124,yes,unknown,26,-1,,0
60,retired,married,secondary,,no,0,yes,unknown,229,-1,,0
59,retired,married,secondary,,no,319,yes,unknown,143,-1,,0
52,services,divorced,secondary,,no,1430,yes,telephone,121,-1,,0
45,blue-collar,married,primary,,no,71,yes,unknown,355,-1,,0
37,technician,married,secondary,,no,1328,yes,cellular,201,-1,,0
25,student,single,secondary,,no,319,yes,cellular,48,-1,,0
47,technician,married,secondary,,no,1740,yes,cellular,502,490,,0
26,blue-collar,married,primary,,no,256,yes,cellular,169,-1,,0
29,services,single,tertiary,,no,2564,yes,unknown,306,-1,,0
31,management,single,tertiary,,no,635,yes,cellular,37,320,,0
40,admin.,divorced,secondary,,no,1967,yes,unknown,363,-1,,0
39,blue-collar,married,primary,,no,0,yes,cellular,117,-1,,0
30,blue-collar,single,primary,,no,17,yes,cellular,125,-1,,0
25,entrepreneur,married,tertiary,,no,30,yes,cellular,254,-1,,0
32,admin.,single,tertiary,,no,3816,yes,cellular,53,-1,,0
36,services,single,secondary,,no,9713,yes,unknown,72,-1,,0
32,technician,single,tertiary,,no,388,yes,cellular,58,266,,0
52,services,divorced,primary,,no,111,yes,unknown,179,-1,,0
42,technician,married,secondary,,no,69,yes,cellular,55,-1,,0
32,services,single,tertiary,,no,748,yes,cellular,166,357,,0
36,entrepreneur,married,tertiary,,no,1423,yes,unknown,193,-1,,0
53,management,married,tertiary,,no,4928,yes,unknown,738,-1,,0
30,entrepreneur,married,secondary,,no,392,yes,cellular,124,167,,0
43,services,married,secondary,,no,3689,yes,cellular,165,321,,0
27,management,single,secondary,,no,178,yes,unknown,732,-1,,1
36,services,single,secondary,,no,260,yes,unknown,132,-1,,0
42,admin.,single,secondary,,no,-76,yes,unknown,787,-1,,0
33,blue-collar,married,primary,,no,1138,yes,cellular,122,343,,0
39,services,married,secondary,,no,247,yes,cellular,244,-1,,0
32,housemaid,married,tertiary,,no,10,yes,unknown,658,-1,,0
29,blue-collar,single,primary,,no,231,yes,unknown,122,-1,,0
34,blue-collar,married,secondary,,no,837,yes,cellular,495,-1,,0
32,blue-collar,single,secondary,,no,33,yes,cellular,125,368,,0
44,blue-collar,married,secondary,,no,0,yes,cellular,139,-1,,0
59,management,married,tertiary,,no,1978,yes,cellular,928,-1,,0
42,technician,married,secondary,,no,315,yes,unknown,259,-1,,0
54,retired,married,secondary,,no,3846,yes,unknown,216,-1,,0
56,management,divorced,tertiary,,no,3885,yes,cellular,51,-1,,0
36,blue-collar,single,primary,,no,736,yes,unknown,323,-1,,0
31,technician,single,secondary,,no,1819,yes,unknown,226,-1,,0
34,blue-collar,married,primary,,no,602,yes,cellular,680,-1,,0
34,blue-collar,married,primary,,no,500,yes,unknown,324,-1,,0
45,technician,married,tertiary,,no,377,yes,unknown,835,-1,,1
37,blue-collar,married,secondary,,no,121,yes,unknown,617,-1,,0
37,management,single,tertiary,,no,230,yes,cellular,120,272,,0
37,blue-collar,married,secondary,,no,604,yes,cellular,371,495,,1
40,self-employed,married,tertiary,,no,271,yes,cellular,265,-1,,0
39,housemaid,married,primary,,no,-44,yes,unknown,228,-1,,0
41,services,married,unknown,,no,88,yes,cellular,105,336,,0
29,blue-collar,married,unknown,,no,486,yes,cellular,422,363,,0
25,services,single,secondary,,no,1119,yes,cellular,1063,-1,,1
36,blue-collar,married,secondary,,no,7579,yes,unknown,600,-1,,0
50,technician,married,unknown,,no,413,yes,unknown,243,-1,,0
34,technician,single,tertiary,,no,1393,yes,cellular,540,271,,0
28,blue-collar,married,primary,,no,60,yes,cellular,161,337,,0
27,entrepreneur,single,tertiary,,no,2159,yes,cellular,1101,-1,,0
38,services,married,secondary,,no,0,yes,telephone,121,-1,,0
33,management,divorced,tertiary,,no,5550,yes,cellular,124,278,,0
26,services,married,secondary,,no,0,yes,cellular,130,-1,,0
51,services,married,unknown,,no,193,yes,unknown,202,-1,,0
33,technician,single,tertiary,,no,390,yes,cellular,161,256,,0
39,entrepreneur,married,tertiary,,no,350,yes,cellular,230,-1,,0
45,blue-collar,married,secondary,,no,521,yes,unknown,259,-1,,0
40,housemaid,married,secondary,,no,1783,yes,cellular,130,-1,,0
45,admin.,married,primary,,no,-407,yes,cellular,503,224,,0
40,admin.,single,primary,,no,846,yes,cellular,204,-1,,0
39,management,married,secondary,,no,794,yes,cellular,71,243,,0
34,blue-collar,married,primary,,no,428,yes,cellular,59,-1,,0
48,blue-collar,married,primary,,no,559,yes,unknown,1231,-1,,0
36,entrepreneur,single,tertiary,,no,145,yes,cellular,450,304,,0
52,services,married,secondary,,no,992,yes,cellular,424,515,,1
38,blue-collar,married,secondary,,no,-288,yes,cellular,68,165,,0
32,management,single,tertiary,,no,4,yes,unknown,179,-1,,0
45,self-employed,married,secondary,,no,140,yes,cellular,192,-1,,0
37,blue-collar,married,secondary,,no,190,yes,unknown,83,-1,,0
32,technician,married,secondary,,no,282,yes,cellular,257,-1,,0
29,blue-collar,single,secondary,,no,0,yes,cellular,16,253,,0
54,services,divorced,unknown,,no,0,yes,cellular,263,-1,,0
31,blue-collar,married,secondary,,no,1803,yes,telephone,350,360,,0
48,management,single,tertiary,,no,460,yes,cellular,91,264,,0
54,blue-collar,married,secondary,,no,5372,yes,telephone,221,-1,,0
28,admin.,single,secondary,,no,-181,yes,cellular,429,343,,0
35,admin.,married,secondary,,no,725,yes,cellular,402,-1,,0
37,management,married,tertiary,,no,865,yes,cellular,101,-1,,0
36,technician,married,secondary,,no,24,yes,cellular,59,-1,,0
58,retired,divorced,primary,,no,1194,yes,cellular,807,310,,0
59,services,married,primary,,no,64,yes,telephone,370,-1,,0
54,blue-collar,married,secondary,,no,887,yes,unknown,133,-1,,0
55,services,divorced,primary,,no,2923,yes,unknown,104,-1,,0
48,technician,married,secondary,,no,638,yes,unknown,217,-1,,0
46,admin.,married,secondary,,no,120,yes,unknown,20,-1,,0
36,technician,married,tertiary,,no,1731,yes,cellular,74,-1,,0
32,services,divorced,secondary,,no,5267,yes,unknown,178,-1,,0
48,entrepreneur,divorced,tertiary,,no,3520,yes,cellular,73,-1,,0
61,self-employed,divorced,tertiary,,no,6,yes,cellular,210,182,,1
47,management,married,tertiary,,no,33,yes,unknown,14,-1,,0
45,blue-collar,married,secondary,,no,17,yes,cellular,66,152,,0
33,blue-collar,married,secondary,,no,1101,yes,cellular,399,-1,,0
58,management,married,tertiary,,no,2142,yes,cellular,41,274,,0
35,technician,married,secondary,,no,561,yes,cellular,95,-1,,0
28,blue-collar,married,primary,,no,254,yes,cellular,149,-1,,0
22,management,single,tertiary,,no,103,yes,cellular,130,-1,,0
37,services,married,secondary,,no,144,yes,cellular,724,-1,,0
28,services,single,tertiary,,no,2938,yes,cellular,184,-1,,0
39,management,married,tertiary,,no,588,yes,cellular,2256,-1,,0
45,management,married,tertiary,,no,7620,yes,cellular,85,-1,,0
33,entrepreneur,married,secondary,,no,3140,yes,cellular,7,-1,,0
46,self-employed,married,tertiary,,no,2303,yes,unknown,241,-1,,0
40,unemployed,single,primary,,no,5613,yes,unknown,152,-1,,0
33,management,married,tertiary,,no,2374,yes,cellular,212,-1,,0
41,management,single,tertiary,,no,1113,yes,unknown,388,-1,,0
37,services,married,secondary,,no,741,yes,unknown,88,-1,,0
30,services,married,tertiary,,no,6,yes,cellular,279,342,,0
44,blue-collar,married,secondary,,no,54,yes,unknown,197,-1,,0
29,services,married,secondary,,no,222,yes,cellular,197,250,,0
34,technician,single,secondary,,no,1183,yes,unknown,438,-1,,0
33,services,divorced,secondary,,no,1194,yes,cellular,166,-1,,0
50,blue-collar,married,secondary,,no,-581,yes,cellular,877,345,,0
43,admin.,divorced,secondary,,no,540,yes,cellular,74,-1,,0
37,blue-collar,single,primary,,no,117,yes,unknown,196,-1,,0
58,blue-collar,married,unknown,,no,5505,yes,unknown,317,-1,,0
35,blue-collar,single,secondary,,no,3508,yes,cellular,94,-1,,0
39,technician,married,secondary,,no,626,yes,cellular,126,-1,,0
36,technician,single,secondary,,no,94,yes,cellular,274,-1,,0
35,blue-collar,single,unknown,,no,217,yes,cellular,107,-1,,0
52,blue-collar,married,primary,,no,779,yes,unknown,30,-1,,0
40,technician,married,secondary,,no,335,yes,unknown,140,-1,,0
36,blue-collar,married,secondary,,no,129,yes,cellular,183,-1,,0
37,entrepreneur,married,primary,,no,-204,yes,cellular,467,-1,,0
53,management,divorced,tertiary,,no,-187,yes,cellular,27,-1,,0
34,blue-collar,divorced,secondary,,no,0,yes,cellular,150,-1,,0
35,blue-collar,married,secondary,,no,98,yes,unknown,136,-1,,0
55,management,married,tertiary,,no,0,yes,cellular,187,-1,,0
31,management,married,secondary,,no,625,yes,cellular,136,-1,,0
30,technician,single,secondary,,no,3313,yes,telephone,534,319,,0
60,technician,married,secondary,,no,824,yes,cellular,265,181,,1
44,management,married,secondary,,no,8262,yes,cellular,201,-1,,0
40,services,single,secondary,,no,0,yes,cellular,350,-1,,0
39,blue-collar,married,primary,,no,882,yes,unknown,25,-1,,0
50,blue-collar,married,primary,,no,1064,yes,cellular,31,-1,,0
56,blue-collar,married,secondary,,no,249,yes,unknown,791,-1,,1
37,management,single,tertiary,,no,102,yes,cellular,101,-1,,0
27,entrepreneur,single,secondary,,no,2,yes,cellular,25,-1,,0
36,technician,married,tertiary,,no,99,yes,cellular,86,85,,0
34,management,married,tertiary,,no,0,yes,cellular,129,-1,,0
44,blue-collar,married,primary,,no,-420,yes,cellular,220,-1,,0
35,management,single,tertiary,,no,4788,yes,unknown,227,-1,,0
52,blue-collar,married,secondary,,no,-194,yes,cellular,326,-1,,0
40,admin.,married,secondary,,no,3126,yes,cellular,200,-1,,0
32,blue-collar,married,primary,,no,268,yes,cellular,189,-1,,0
35,technician,single,secondary,,no,27,yes,cellular,214,305,,1
43,blue-collar,married,primary,,no,2047,yes,unknown,163,-1,,0
34,admin.,single,secondary,,no,4447,yes,cellular,75,-1,,0
33,self-employed,married,tertiary,,no,-103,yes,unknown,268,-1,,0
27,technician,single,tertiary,,no,434,yes,unknown,127,-1,,0
34,services,single,secondary,,no,1239,yes,unknown,164,-1,,0
36,services,single,secondary,,no,342,yes,unknown,142,-1,,0
59,admin.,married,primary,,no,879,yes,cellular,126,259,,0
37,blue-collar,married,unknown,,no,0,yes,cellular,90,-1,,0
33,technician,married,secondary,,no,5833,yes,cellular,57,-1,,0
23,technician,single,secondary,,no,76,yes,unknown,23,-1,,0
35,technician,married,secondary,,no,294,yes,cellular,238,98,,0
51,blue-collar,married,unknown,,no,-19,yes,unknown,163,-1,,0
33,unemployed,divorced,secondary,,no,1005,yes,unknown,229,-1,,0
46,management,married,tertiary,,no,0,yes,cellular,155,199,,0
37,blue-collar,married,secondary,,no,1165,yes,cellular,304,173,,0
53,services,divorced,primary,,no,146,yes,cellular,149,370,,0
32,unemployed,married,secondary,,no,-160,yes,unknown,27,-1,,0
40,self-employed,married,tertiary,,no,355,yes,cellular,1390,-1,,0
48,management,married,tertiary,,no,500,yes,cellular,53,-1,,0
